Time;User Path;Parent;Element;Elements/s;Average duration;Minimum duration;Maximum duration;Average TTFB;Minimum TTFB;Maximum TTFB;Errors;Errors/s;Median duration;UserLoad
40;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T08_AddressNext";1.2;0.166;0.088;0.367;0.139;0.073;0.352;0.0;0.0;0.0;200.0
40;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T06_CreateAccount";1.0;4.932;4.235;5.919;0.031;0.03;0.032;0.0;0.0;4.0;200.0
40;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T07_CreateAccount";1.0;8.284;7.821;8.839;0.003;0.003;0.004;0.0;0.0;8.0;200.0
40;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T05_Summary_CT";1.0;0.127;0.124;0.13;0.031;0.03;0.032;0.0;0.0;0.0;200.0
40;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T09_Address_verification";1.2;1.553;1.456;1.637;1.467;1.395;1.559;0.0;0.0;1.0;200.0
40;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_Homepage_Ex";0.6;0.005;0.003;0.006;0.003;0.002;0.004;0.0;0.0;0.0;200.0
40;-;-;"<all transactions>";42.2;1.431;0.002;8.853;0.427;0.001;5.933;0.0;0.0;1.0;200.0
40;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T12_Onyourway";0.6;0.284;0.258;0.314;0.015;0.006;0.03;0.0;0.0;0.0;200.0
40;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T13_Signout";0.6;1.092;1.022;1.199;0.023;0.007;0.036;0.0;0.0;1.0;200.0
40;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T01_Launch";0.6;0.06;0.055;0.065;0.033;0.031;0.036;0.0;0.0;0.0;200.0
40;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T05_Protect";1.2;0.295;0.247;0.397;0.294;0.246;0.396;0.0;0.0;0.0;200.0
40;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T03_SelectPhone";0.6;0.422;0.391;0.444;0.007;0.007;0.008;0.0;0.0;0.0;200.0
40;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T13_Onyourway";0.6;0.247;0.22;0.278;0.08;0.067;0.101;0.0;0.0;0.0;200.0
40;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_Homepage_Ex";0.6;0.004;0.002;0.006;0.002;0.001;0.005;0.0;0.0;0.0;200.0
40;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T04_IMEI_AfterComptibilty";1.0;0.3;0.257;0.415;0.177;0.134;0.294;0.0;0.0;0.0;200.0
40;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T06_Addtobag_Continue";1.4;0.014;0.006;0.025;0.011;0.005;0.023;0.0;0.0;0.0;200.0
40;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T11_keepurnumber";0.6;0.694;0.685;0.707;0.694;0.684;0.707;0.0;0.0;0.0;200.0
40;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T05_Compatible_CT";0.8;0.139;0.119;0.158;0.011;0.011;0.011;0.0;0.0;0.0;200.0
40;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T08_Createacct";1.0;3.833;3.572;4.581;0.194;0.089;0.285;0.0;0.0;3.0;200.0
40;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T10_AccountDetails";1.2;2.811;2.645;2.943;0.03;0.03;0.03;0.0;0.0;2.0;200.0
40;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T02_ShopPage";0.4;0.915;0.845;0.985;0.007;0.007;0.007;0.0;0.0;0.0;200.0
40;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T11_AccountDetails";0.8;2.059;2.001;2.099;2.059;2.001;2.098;0.0;0.0;2.0;200.0
40;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T01_HomePage";0.6;0.335;0.309;0.348;0.021;0.008;0.041;0.0;0.0;0.0;200.0
40;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T01_Launch";0.6;0.063;0.06;0.068;0.036;0.035;0.037;0.0;0.0;0.0;200.0
40;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T03_SelectPhone";0.8;0.057;0.054;0.06;0.054;0.051;0.056;0.0;0.0;0.0;200.0
40;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T10_Address_next";1.2;1.752;1.487;2.134;1.752;1.487;2.133;0.0;0.0;1.0;200.0
40;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T08_Address_next";1.0;1.859;1.709;2.17;0.03;0.03;0.031;0.0;0.0;1.0;200.0
40;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T06_Summary_CT";0.8;0.02;0.009;0.033;0.018;0.006;0.031;0.0;0.0;0.0;200.0
40;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T04_ProductDetails_protect";1.0;0.28;0.245;0.318;0.012;0.009;0.017;0.0;0.0;0.0;200.0
40;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T06_AddtoBag";0.6;0.346;0.32;0.378;0.345;0.318;0.377;0.0;0.0;0.0;200.0
40;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T10_keepurnumber";1.0;0.665;0.641;0.69;0.665;0.641;0.69;0.0;0.0;0.0;200.0
40;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T12_AccountDetails";0.4;2.125;2.088;2.162;2.125;2.088;2.162;0.0;0.0;2.0;200.0
40;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T02_ServiceOnly";0.8;0.53;0.524;0.543;0.016;0.014;0.018;0.0;0.0;0.0;200.0
40;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T03_IMEI";0.6;0.312;0.309;0.316;0.016;0.013;0.019;0.0;0.0;0.0;200.0
40;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T04_ProductDetails";0.6;0.02;0.018;0.022;0.003;0.002;0.003;0.0;0.0;0.0;200.0
40;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T07_Createacct";1.0;8.41;7.816;8.853;0.002;0.002;0.003;0.0;0.0;8.0;200.0
40;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T02_Plan";0.6;0.24;0.207;0.29;0.023;0.007;0.037;0.0;0.0;0.0;200.0
40;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T13_Signout";0.6;0.564;0.524;0.619;0.015;0.011;0.018;0.0;0.0;0.0;200.0
40;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T11_Onyourway";0.4;0.492;0.467;0.518;0.03;0.03;0.03;0.0;0.0;0.0;200.0
40;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T08_Address_next";1.2;0.255;0.093;0.995;0.238;0.081;0.987;0.0;0.0;0.0;200.0
40;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T05_Addtobag";0.8;0.47;0.391;0.653;0.014;0.012;0.018;0.0;0.0;0.0;200.0
40;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T07_CreateAcct2_SwitchtoVisible";1.2;4.558;3.567;6.023;0.03;0.03;0.031;0.0;0.0;4.0;200.0
40;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T11_Protin_AccountDetails";1.2;2.401;2.299;2.55;2.401;2.299;2.549;0.0;0.0;2.0;200.0
40;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T09_CreateAcct2_SwitchtoVisible";0.8;4.192;3.481;5.933;4.192;3.48;5.933;0.0;0.0;4.0;200.0
40;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T09_ConfirmAddress";1.4;1.994;1.854;2.089;1.534;1.415;1.617;0.0;0.0;1.0;200.0
40;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T12_Onyourway";0.6;0.285;0.25;0.318;0.014;0.007;0.028;0.0;0.0;0.0;200.0
50;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T04_CheckIMEI";0.4;0.384;0.375;0.392;0.022;0.007;0.037;0.0;0.0;0.0;200.0
50;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T10_keepurnumber";1.0;0.282;0.259;0.346;0.282;0.259;0.346;0.0;0.0;0.0;200.0
50;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T03_Bringyourown";0.6;0.341;0.308;0.365;0.016;0.007;0.024;0.0;0.0;0.0;200.0
50;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T09_keepurnumber";1.4;0.823;0.762;0.881;0.03;0.029;0.031;0.0;0.0;0.0;200.0
50;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T01_HomePage";0.4;0.353;0.317;0.39;0.02;0.009;0.031;0.0;0.0;0.0;200.0
50;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T02_ShopService";0.6;0.308;0.274;0.371;0.013;0.01;0.019;0.0;0.0;0.0;200.0
50;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T08_AddressNext";1.0;0.907;0.131;1.469;0.864;0.091;1.408;0.0;0.0;0.0;200.0
50;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T06_CreateAccount";1.2;4.683;3.906;5.37;0.031;0.03;0.031;0.0;0.0;4.0;200.0
50;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T07_CreateAccount";1.6;8.815;8.273;10.498;0.002;0.001;0.003;0.0;0.0;8.0;200.0
50;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T05_Summary_CT";0.8;0.126;0.124;0.127;0.03;0.03;0.031;0.0;0.0;0.0;200.0
50;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T09_Address_verification";1.2;1.658;1.468;1.991;1.569;1.375;1.867;0.0;0.0;1.0;200.0
50;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_Homepage_Ex";0.6;0.005;0.004;0.005;0.002;0.001;0.003;0.0;0.0;0.0;200.0
50;-;-;"<all transactions>";43.4;1.658;0.003;11.538;0.487;0.001;6.388;0.0;0.0;1.0;200.0
50;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T12_Onyourway";0.8;0.263;0.241;0.282;0.016;0.008;0.029;0.0;0.0;0.0;200.0
50;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T13_Signout";0.6;1.155;1.011;1.303;0.021;0.008;0.032;0.0;0.0;1.0;200.0
50;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T01_Launch";0.6;0.062;0.06;0.065;0.035;0.032;0.039;0.0;0.0;0.0;200.0
50;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T05_Protect";0.6;0.271;0.245;0.308;0.271;0.245;0.308;0.0;0.0;0.0;200.0
50;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T03_SelectPhone";0.4;0.416;0.408;0.425;0.009;0.008;0.009;0.0;0.0;0.0;200.0
50;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T13_Onyourway";0.8;0.209;0.199;0.229;0.066;0.062;0.068;0.0;0.0;0.0;200.0
50;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_Homepage_Ex";0.6;0.004;0.003;0.005;0.002;0.002;0.003;0.0;0.0;0.0;200.0
50;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T04_IMEI_AfterComptibilty";0.4;0.263;0.26;0.265;0.139;0.137;0.141;0.0;0.0;0.0;200.0
50;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T06_Addtobag_Continue";0.8;0.029;0.026;0.032;0.026;0.023;0.03;0.0;0.0;0.0;200.0
50;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T11_keepurnumber";1.2;0.719;0.619;0.903;0.719;0.619;0.903;0.0;0.0;0.0;200.0
50;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T05_Compatible_CT";1.2;0.134;0.116;0.151;0.012;0.011;0.013;0.0;0.0;0.0;200.0
50;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T08_Createacct";1.4;3.661;3.277;4.075;0.185;0.085;0.313;0.0;0.0;3.0;200.0
50;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T10_AccountDetails";1.2;2.88;2.779;3.101;0.03;0.029;0.031;0.0;0.0;2.0;200.0
50;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T02_ShopPage";0.8;0.928;0.86;0.951;0.028;0.024;0.03;0.0;0.0;0.0;200.0
50;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T11_AccountDetails";1.2;2.213;1.87;2.93;2.212;1.87;2.93;0.0;0.0;2.0;200.0
50;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T01_HomePage";0.6;0.382;0.372;0.388;0.026;0.02;0.032;0.0;0.0;0.0;200.0
50;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T01_Launch";0.4;0.072;0.07;0.075;0.045;0.042;0.048;0.0;0.0;0.0;200.0
50;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T03_SelectPhone";0.4;0.055;0.054;0.056;0.053;0.052;0.054;0.0;0.0;0.0;200.0
50;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T10_Address_next";0.8;1.745;1.517;2.01;1.744;1.516;2.009;0.0;0.0;1.0;200.0
50;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T08_Address_next";1.0;2.006;1.718;2.437;0.03;0.03;0.03;0.0;0.0;2.0;200.0
50;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T06_Summary_CT";0.8;0.02;0.008;0.033;0.017;0.006;0.03;0.0;0.0;0.0;200.0
50;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T04_ProductDetails_protect";0.4;0.274;0.252;0.296;0.009;0.009;0.01;0.0;0.0;0.0;200.0
50;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T06_AddtoBag";1.4;0.344;0.306;0.388;0.342;0.304;0.387;0.0;0.0;0.0;200.0
50;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T10_keepurnumber";1.0;0.753;0.617;1.005;0.753;0.617;1.005;0.0;0.0;0.0;200.0
50;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T12_AccountDetails";0.6;2.147;1.971;2.399;2.147;1.97;2.399;0.0;0.0;2.0;200.0
50;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T02_ServiceOnly";0.6;0.55;0.517;0.604;0.017;0.016;0.018;0.0;0.0;0.0;200.0
50;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T03_IMEI";0.8;0.346;0.311;0.441;0.015;0.013;0.017;0.0;0.0;0.0;200.0
50;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T04_ProductDetails";0.8;0.021;0.015;0.027;0.002;0.001;0.003;0.0;0.0;0.0;200.0
50;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T07_Createacct";1.0;9.546;8.269;11.538;0.003;0.002;0.003;0.0;0.0;9.0;200.0
50;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T02_Plan";0.6;0.205;0.194;0.212;0.007;0.006;0.008;0.0;0.0;0.0;200.0
50;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T13_Signout";0.4;0.515;0.5;0.531;0.013;0.011;0.014;0.0;0.0;0.0;200.0
50;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T11_Onyourway";1.4;0.493;0.471;0.51;0.03;0.03;0.031;0.0;0.0;0.0;200.0
50;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T08_Address_next";1.2;0.879;0.656;0.976;0.866;0.649;0.968;0.0;0.0;0.0;200.0
50;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T05_Addtobag";1.0;0.393;0.374;0.41;0.015;0.011;0.021;0.0;0.0;0.0;200.0
50;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T07_CreateAcct2_SwitchtoVisible";1.0;4.409;3.523;5.706;0.031;0.03;0.031;0.0;0.0;4.0;200.0
50;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T11_Protin_AccountDetails";1.0;2.476;2.333;2.789;2.476;2.332;2.789;0.0;0.0;2.0;200.0
50;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T09_CreateAcct2_SwitchtoVisible";1.0;4.869;3.565;6.389;4.869;3.565;6.388;0.0;0.0;4.0;200.0
50;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T09_ConfirmAddress";0.8;1.957;1.905;2.011;1.51;1.483;1.533;0.0;0.0;1.0;200.0
50;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T12_Onyourway";1.0;0.28;0.251;0.301;0.023;0.007;0.031;0.0;0.0;0.0;200.0
60;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T04_CheckIMEI";0.8;0.37;0.307;0.43;0.02;0.007;0.036;0.0;0.0;0.0;200.0
60;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T10_keepurnumber";1.4;0.289;0.252;0.393;0.289;0.252;0.393;0.0;0.0;0.0;200.0
60;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T03_Bringyourown";0.6;0.263;0.253;0.268;0.015;0.007;0.028;0.0;0.0;0.0;200.0
60;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T09_keepurnumber";1.0;0.831;0.802;0.854;0.031;0.03;0.032;0.0;0.0;0.0;200.0
60;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T01_HomePage";1.2;0.356;0.313;0.435;0.012;0.006;0.03;0.0;0.0;0.0;200.0
60;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T02_ShopService";0.6;0.311;0.276;0.346;0.011;0.01;0.012;0.0;0.0;0.0;200.0
60;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T08_AddressNext";1.4;1.084;0.919;1.406;1.05;0.882;1.364;0.0;0.0;1.0;200.0
60;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T06_CreateAccount";0.8;4.405;4.082;4.696;0.031;0.03;0.031;0.0;0.0;4.0;200.0
60;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T07_CreateAccount";1.0;8.647;7.578;9.286;0.003;0.001;0.003;0.0;0.0;8.0;200.0
60;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T05_Summary_CT";0.4;0.127;0.125;0.129;0.03;0.03;0.03;0.0;0.0;0.0;200.0
60;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T09_Address_verification";0.8;1.958;1.79;2.088;1.885;1.725;2.005;0.0;0.0;1.0;200.0
60;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_Homepage_Ex";0.6;0.005;0.003;0.006;0.003;0.002;0.004;0.0;0.0;0.0;200.0
60;-;-;"<all transactions>";45.4;1.625;0.003;10.61;0.571;0.001;7.332;0.0;0.0;1.0;200.0
60;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T12_Onyourway";1.2;0.262;0.225;0.3;0.013;0.006;0.026;0.0;0.0;0.0;200.0
60;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T13_Signout";0.8;1.079;0.968;1.281;0.011;0.006;0.026;0.0;0.0;1.0;200.0
60;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T01_Launch";0.8;0.06;0.053;0.067;0.033;0.03;0.035;0.0;0.0;0.0;200.0
60;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T05_Protect";0.8;0.291;0.249;0.35;0.29;0.249;0.349;0.0;0.0;0.0;200.0
60;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T03_SelectPhone";0.8;0.514;0.432;0.612;0.022;0.007;0.035;0.0;0.0;0.0;200.0
60;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T13_Onyourway";0.8;0.208;0.203;0.218;0.064;0.055;0.073;0.0;0.0;0.0;200.0
60;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_Homepage_Ex";0.6;0.004;0.003;0.004;0.002;0.001;0.003;0.0;0.0;0.0;200.0
60;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T04_IMEI_AfterComptibilty";0.8;0.34;0.268;0.381;0.22;0.148;0.26;0.0;0.0;0.0;200.0
60;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T06_Addtobag_Continue";1.0;0.018;0.008;0.035;0.016;0.006;0.031;0.0;0.0;0.0;200.0
60;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T11_keepurnumber";0.6;0.683;0.622;0.783;0.683;0.622;0.782;0.0;0.0;0.0;200.0
60;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T05_Compatible_CT";0.2;0.136;0.136;0.136;0.011;0.011;0.011;0.0;0.0;0.0;200.0
60;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T08_Createacct";1.0;3.513;3.109;4.127;0.108;0.094;0.115;0.0;0.0;3.0;200.0
60;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T10_AccountDetails";1.2;2.795;2.701;2.99;0.031;0.029;0.032;0.0;0.0;2.0;200.0
60;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T02_ShopPage";0.4;0.779;0.764;0.794;0.007;0.007;0.008;0.0;0.0;0.0;200.0
60;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T11_AccountDetails";0.8;1.991;1.949;2.058;1.99;1.948;2.058;0.0;0.0;1.0;200.0
60;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T01_HomePage";0.8;0.33;0.301;0.358;0.015;0.006;0.036;0.0;0.0;0.0;200.0
60;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T01_Launch";1.4;0.089;0.058;0.173;0.061;0.035;0.144;0.0;0.0;0.0;200.0
60;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T03_SelectPhone";0.6;0.056;0.054;0.059;0.053;0.051;0.056;0.0;0.0;0.0;200.0
60;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T10_Address_next";1.0;3.006;1.469;4.095;3.005;1.469;4.094;0.0;0.0;3.0;200.0
60;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T08_Address_next";0.8;3.692;2.175;5.213;0.03;0.03;0.031;0.0;0.0;3.0;200.0
60;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T06_Summary_CT";1.2;0.026;0.009;0.041;0.022;0.006;0.037;0.0;0.0;0.0;200.0
60;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T04_ProductDetails_protect";0.6;0.28;0.242;0.314;0.01;0.008;0.011;0.0;0.0;0.0;200.0
60;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T06_AddtoBag";0.6;0.372;0.346;0.401;0.37;0.344;0.4;0.0;0.0;0.0;200.0
60;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T10_keepurnumber";1.4;0.647;0.587;0.738;0.647;0.587;0.738;0.0;0.0;0.0;200.0
60;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T12_AccountDetails";1.4;2.14;1.873;2.357;2.14;1.873;2.357;0.0;0.0;2.0;200.0
60;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T02_ServiceOnly";0.4;0.539;0.536;0.542;0.017;0.016;0.018;0.0;0.0;0.0;200.0
60;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T03_IMEI";0.6;0.337;0.306;0.391;0.015;0.013;0.019;0.0;0.0;0.0;200.0
60;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T04_ProductDetails";0.4;0.019;0.019;0.02;0.003;0.003;0.003;0.0;0.0;0.0;200.0
60;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T07_Createacct";1.4;8.806;7.672;10.61;0.003;0.002;0.004;0.0;0.0;8.0;200.0
60;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T02_Plan";0.6;0.227;0.195;0.278;0.008;0.008;0.008;0.0;0.0;0.0;200.0
60;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T13_Signout";1.2;0.543;0.512;0.574;0.013;0.012;0.014;0.0;0.0;0.0;200.0
60;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T11_Onyourway";1.2;0.491;0.474;0.547;0.03;0.03;0.031;0.0;0.0;0.0;200.0
60;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T08_Address_next";1.2;0.809;0.086;1.076;0.795;0.075;1.057;0.0;0.0;0.0;200.0
60;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T05_Addtobag";0.4;0.376;0.367;0.384;0.012;0.011;0.013;0.0;0.0;0.0;200.0
60;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T07_CreateAcct2_SwitchtoVisible";1.4;4.669;4.083;6.609;0.03;0.03;0.031;0.0;0.0;4.0;200.0
60;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T11_Protin_AccountDetails";0.8;2.601;2.472;2.814;2.6;2.471;2.814;0.0;0.0;2.0;200.0
60;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T09_CreateAcct2_SwitchtoVisible";1.4;5.143;3.519;7.333;5.143;3.518;7.332;0.0;0.0;5.0;200.0
60;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T09_ConfirmAddress";1.2;2.129;1.831;2.489;1.675;1.44;1.926;0.0;0.0;2.0;200.0
60;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T12_Onyourway";1.0;0.281;0.26;0.307;0.02;0.008;0.03;0.0;0.0;0.0;200.0
70;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T04_CheckIMEI";0.4;0.331;0.298;0.363;0.019;0.009;0.029;0.0;0.0;0.0;200.0
70;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T10_keepurnumber";0.8;0.292;0.258;0.34;0.292;0.258;0.339;0.0;0.0;0.0;200.0
70;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T03_Bringyourown";0.6;0.249;0.24;0.259;0.009;0.008;0.009;0.0;0.0;0.0;200.0
70;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T09_keepurnumber";0.8;0.848;0.807;0.888;0.03;0.03;0.031;0.0;0.0;0.0;200.0
70;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T01_HomePage";1.0;0.393;0.303;0.67;0.01;0.006;0.019;0.0;0.0;0.0;200.0
70;"PROD_M_Device_02062020";"Actions";"Visible_M_Device_T02_ShopService";0.8;0.282;0.261;0.308;0.013;0.011;0.015;0.0;0.0;0.0;200.0
70;"PROD_Device_Flow_02052020";"Actions";"Visible_Device_T08_AddressNext";0.6;1.154;0.947;1.516;1.12;0.893;1.505;0.0;0.0;1.0;200.0
70;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T06_CreateAccount";0.8;4.196;4.142;4.277;0.031;0.03;0.032;0.0;0.0;4.0;200.0
70;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T07_CreateAccount";0.6;8.184;7.582;8.807;0.002;0.001;0.002;0.0;0.0;8.0;200.0
70;"PROD_M_BYOD_01072020";"Actions";"Visible_M_BYOD_T05_Summary_CT";0.8;0.127;0.126;0.13;0.031;0.031;0.032;0.0;0.0;0.0;200.0
70;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_T09_Address_verification";0.8;1.918;1.785;2.145;1.835;1.673;2.075;0.0;0.0;1.0;200.0
70;"PROD_BYOD_02052020";"Actions";"Visible_BYOD_Homepage_Ex";0.8;0.004;0.003;0.006;0.003;0.001;0.004;0.0;0.0;0.0;200.0
70;-;-;"<all transactions>";45.0;1.637;0.002;11.638;0.617;0.001;8.933;0.0;0.0;1.0;200.0
